B1_ID,B1_Verification,B2_ID,B2_Verification
4,788947919059709952,False,1077663831600623617,False
0,24618798,False,2915680584,False
1,24618798,False,785209740,False
2,24618798,False,2916646212,False
3,24618798,False,2790954936,False
4,24618798,False,24730505,False
0,898224650177662977,False,967502098249277441,False
1,898224650177662977,False,101457241,False
2,898224650177662977,False,1060189755265220608,False
3,898224650177662977,False,1074827499681574912,False
4,898224650177662977,False,1088747492227702784,False
0,913361382694891520,False,368489233,False
1,913361382694891520,False,1069474120352628736,False
2,913361382694891520,False,958432492729569282,False
3,913361382694891520,False,779386294925492224,False
4,913361382694891520,False,1075583648483692544,False
0,66673338,False,1097567609275457536,False
1,66673338,False,1082315651987984384,False
2,66673338,False,17290973,False
3,66673338,False,3004023149,False
4,66673338,False,4377395717,False
0,789590950255427588,False,988362103105966080,False
1,789590950255427588,False,66783546,False
2,789590950255427588,False,746009768477659136,False
3,789590950255427588,False,855034346612301825,False
4,789590950255427588,False,1869087206,False
0,8441602,True,124981741,False
1,8441602,True,1015239058291912704,False
2,8441602,True,26992585,False
3,8441602,True,1022661825802821632,False
4,8441602,True,2328139452,True
0,83434965,False,823859818431705088,False
1,83434965,False,2673845982,False
2,83434965,False,3753482833,False
3,83434965,False,438787761,False
4,83434965,False,701091776065572864,False
0,1075929335591124992,False,2610720138,False
1,1075929335591124992,False,15667937,False
2,1075929335591124992,False,63179613,False
3,1075929335591124992,False,1973437260,False
4,1075929335591124992,False,4912642362,False
5,1075929335591124992,False,924273715,False
0,2769692021,False,3020719215,False
1,2769692021,False,1013877380551774210,False
2,2769692021,False,51282775,False
3,2769692021,False,830060318520987648,False
4,2769692021,False,1098608346939224066,False
0,907773748891320321,False,1097060945916915712,False
1,907773748891320321,False,1032693792892104704,False
2,907773748891320321,False,412914400,False
3,907773748891320321,False,4918885219,False
4,907773748891320321,False,978933727349809152,False
0,1070164453490978816,False,1003408111485489154,False
1,1070164453490978816,False,1098291291496972288,False
2,1070164453490978816,False,4895976642,False
3,1070164453490978816,False,91273913,False
4,1070164453490978816,False,828706553444331521,False
0,27185670,False,755862129413017601,False
1,27185670,False,1069358122941251584,False
2,27185670,False,1100155089988304896,False
3,27185670,False,50326840,False
4,27185670,False,1086141822118907904,False
0,1084274967829725185,False,1081259471182151681,False
1,1084274967829725185,False,4245472397,False
2,1084274967829725185,False,266361918,False
3,1084274967829725185,False,831659025213251584,False
4,1084274967829725185,False,280502530,False
0,874828899321917440,False,1088175830210174977,False
1,874828899321917440,False,616882319,False
2,874828899321917440,False,1050384140565180417,False
3,874828899321917440,False,52555767,False
4,874828899321917440,False,23534659,False
0,125149707,False,1098679977246113798,False
1,125149707,False,1098633880045830144,False
2,125149707,False,970284403766251520,False
3,125149707,False,1094649423718694912,False
4,125149707,False,1075201533543731201,False
0,585651074,False,1353269058,False
1,585651074,False,947726691069251584,False
2,585651074,False,3120025702,False
3,585651074,False,4924969949,False
0,16889389,False,83679450,False
1,16889389,False,855037503086055425,False
2,16889389,False,620603688,False
3,16889389,False,1094103208685944832,False
4,16889389,False,3131334555,False
0,984188208178180097,False,1045998250707308544,False
0,3246247923,False,3029096935,False
1,3246247923,False,264925408,False
2,3246247923,False,14833165,False
0,2191277311,False,1084542831375466496,False
1,2191277311,False,870309798964846592,False
2,2191277311,False,145412678,False
3,2191277311,False,953268919204278272,False
4,2191277311,False,766263883258589184,True
0,147341694,False,1042164600974831625,False
1,147341694,False,723907556398256129,False
2,147341694,False,1088413595333988353,False
3,147341694,False,1278742752,False
4,147341694,False,710198731589742594,False
0,17979224,False,2547019188,False
1,17979224,False,829735580,False
2,17979224,False,51207002,False
3,17979224,False,817794143212765184,False
0,1079825213565546497,False,1052006037086195712,False
1,1079825213565546497,False,501785973,False
2,1079825213565546497,False,3918728308,False
0,2891665043,False,1097455103651516417,False
1,2891665043,False,989363240957300737,False
2,2891665043,False,3150045700,False
3,2891665043,False,556467544,False
0,19004661,False,799202597102043136,False
1,19004661,False,724241444626661376,False
2,19004661,False,2979362363,False
3,19004661,False,15793787,False
4,19004661,False,1022659973246005249,False
0,929050108523679745,False,500759771,False
1,929050108523679745,False,1098001636742623233,False
2,929050108523679745,False,1525887846,False
3,929050108523679745,False,712692688018124800,False
4,929050108523679745,False,1066725621731155969,False
0,747544757727952897,False,1084926897711185920,False
1,747544757727952897,False,1014919769122902024,False
2,747544757727952897,False,7750082,False
3,747544757727952897,False,2853051604,False
4,747544757727952897,False,52025980,False
0,815796009569685504,False,1021475874426646528,False
1,815796009569685504,False,1163835008,False
2,815796009569685504,False,920301430879031296,False
3,815796009569685504,False,1020291408408842240,False
4,815796009569685504,False,726936092746743808,False
0,3223025919,False,881485130879184897,False
1,3223025919,False,959173951556603904,False
2,3223025919,False,1029940011284672512,False
3,3223025919,False,2295669925,False
4,3223025919,False,4167724408,False
0,842378744,False,421924127,False
1,842378744,False,20479907,False
2,842378744,False,1038209260675653638,False
3,842378744,False,98055943,False
4,842378744,False,753974664041533440,False
0,974773534970007552,False,4509231983,False
1,974773534970007552,False,1873685078,False
0,37398644,False,744738703831146496,False
1,37398644,False,4908622629,False
2,37398644,False,820010490713796610,False
3,37398644,False,805265448,False
4,37398644,False,389251107,False
0,730087390719713281,False,1095820868549312512,False
1,730087390719713281,False,1128071294,False
2,730087390719713281,False,1705166726,False
3,730087390719713281,False,817480689557897216,False
4,730087390719713281,False,1028635679096545280,False
5,730087390719713281,False,2794337039,False
0,208490240,False,1082668752460754949,False
1,208490240,False,384515662,False
2,208490240,False,935590042852052992,False
3,208490240,False,2609435960,False
4,208490240,False,205730901,False
0,2256575739,False,249156491,False
1,2256575739,False,949392164475334662,False
2,2256575739,False,968068747335536640,False
3,2256575739,False,2354672714,False
4,2256575739,False,2157970557,False
0,230744370,False,293581418,False
1,230744370,False,2517345968,False
2,230744370,False,750985461401878528,False
3,230744370,False,700280415857152000,False
4,230744370,False,41766329,False
0,91333167,False,15109839,False
1,91333167,False,788531393957601281,False
2,91333167,False,1093081391519150080,False
3,91333167,False,21362714,False
4,91333167,False,948226941043163136,False
0,755515945305698304,False,240105052,False
1,755515945305698304,False,601973621,False
2,755515945305698304,False,617132275,False
3,755515945305698304,False,332904092,False
4,755515945305698304,False,450971173,False
0,2345091176,False,376554204,False
1,2345091176,False,1088978190893285381,False
2,2345091176,False,1096244773571256321,False
3,2345091176,False,157777646,False
4,2345091176,False,345798491,True
0,54858064,False,100848375,False
1,54858064,False,745764207719645184,False
2,54858064,False,4274136913,False
3,54858064,False,3122319565,False
4,54858064,False,2279552935,False
0,920054297584320512,False,814472910605783040,False
1,920054297584320512,False,29890829,False
2,920054297584320512,False,1092783711379181569,False
3,920054297584320512,False,967978296121151488,False
4,920054297584320512,False,1085932486658609153,False
0,547243391,False,448353906,False
1,547243391,False,505063742,False
2,547243391,False,1073716607220899840,False
3,547243391,False,967919269643087877,False
4,547243391,False,347976255,False
0,1024025412752613376,False,849087560890634241,False
1,1024025412752613376,False,711968535,False
2,1024025412752613376,False,1066394516586930176,False
3,1024025412752613376,False,38343456,False
4,1024025412752613376,False,983419233571885058,False
0,3329230725,False,2338162971,False
1,3329230725,False,144980109,False
2,3329230725,False,1007270143615995904,False
3,3329230725,False,313955230,False
4,3329230725,False,937968176981299200,False
0,774940860056268800,False,948329596348518401,False
1,774940860056268800,False,904729867,False
2,774940860056268800,False,948533424398184449,False
3,774940860056268800,False,725403278138335232,False
4,774940860056268800,False,955502976239628290,False
0,123537766,False,177087665,False
1,123537766,False,1091109116309688326,False
2,123537766,False,1633058688,True
3,123537766,False,134604426,False
4,123537766,False,900821120,False
0,16790005,False,1018004125617926144,False
1,16790005,False,758386615748263936,False
2,16790005,False,4766344942,False
3,16790005,False,965730206727188480,False
4,16790005,False,939004384448364545,False
0,39635084,False,274849493,False
1,39635084,False,709776070690607104,False
2,39635084,False,181720822,False
3,39635084,False,97999865,False
4,39635084,False,182493733,False
0,1047683671765991424,False,785137982420426756,False
1,1047683671765991424,False,3423240226,False
2,1047683671765991424,False,954423496641216513,False
3,1047683671765991424,False,126216949,False
4,1047683671765991424,False,882642577358540802,False
0,25504267,False,1062868480368828418,False
1,25504267,False,512680899,False
2,25504267,False,26702508,False
3,25504267,False,945044078235971584,False
4,25504267,False,4212612077,False
0,913978543524204544,False,1077171960,False
1,913978543524204544,False,821113881720459265,False
2,913978543524204544,False,913168842536386560,False
3,913978543524204544,False,1097595239588610050,False
4,913978543524204544,False,4895976642,False
0,550496979,False,937367397421461505,False
1,550496979,False,155611956,False
2,550496979,False,936222748782755842,False
3,550496979,False,4639149261,False
4,550496979,False,1088207553278943234,False
0,828767108066574336,False,1498054537,False
1,828767108066574336,False,1694505757,False
2,828767108066574336,False,83785861,False
3,828767108066574336,False,103077004,False
4,828767108066574336,False,245899998,False
0,597530748,False,879039708491374596,False
1,597530748,False,123722945,False
2,597530748,False,2852984941,False
3,597530748,False,1084707417244557312,False
4,597530748,False,1035319866,False
0,1038730793500241921,False,1046845347002224641,False
1,1038730793500241921,False,870383574586990593,False
2,1038730793500241921,False,47802713,False
3,1038730793500241921,False,1014142951994396672,False
4,1038730793500241921,False,1490782292,False
0,106368415,False,1083870691,False
1,106368415,False,242638754,False
2,106368415,False,24636676,False
3,106368415,False,41271644,False
4,106368415,False,122743767,False
0,715588711094829056,False,4603188495,False
1,715588711094829056,False,88896028,False
2,715588711094829056,False,369627599,False
3,715588711094829056,False,760827704941969408,False
4,715588711094829056,False,169115069,True
0,322509778,True,1014121236966846464,False
1,322509778,True,4317535821,False
2,322509778,True,2932776303,False
3,322509778,True,247742607,True
4,322509778,True,27644239,True
0,85310691,False,53014733,False
1,85310691,False,823264634,True
2,85310691,False,20339375,False
3,85310691,False,2440107101,False
4,85310691,False,18264824,False
0,4314386295,False,3308492687,False
1,4314386295,False,2796388020,False
2,4314386295,False,1029069799,False
3,4314386295,False,901189937885741057,False
4,4314386295,False,27614891,False
0,92763362,False,7903862,False
1,92763362,False,545527299,False
2,92763362,False,3554080876,False
3,92763362,False,725742355,False
4,92763362,False,1370626844,False
0,1041127019533094912,False,818601217739935744,False
0,1097880585681416193,False,2895332871,False
1,1097880585681416193,False,2373804017,False
2,1097880585681416193,False,204255612,False
3,1097880585681416193,False,264733872,False
4,1097880585681416193,False,3351367906,False
0,112012571,False,1052871163372863488,False
1,112012571,False,1062157045338685440,False
2,112012571,False,1046522850646077440,False
3,112012571,False,739752348436828161,False
4,112012571,False,1006067445327695872,False
0,1084218949850591232,False,312738982,False
1,1084218949850591232,False,937444835681865730,False
2,1084218949850591232,False,891671332555026432,False
3,1084218949850591232,False,304403875,False
4,1084218949850591232,False,1002600839834488837,False
0,380420249,False,915684121900457985,False
1,380420249,False,337074703,False
2,380420249,False,870400837,False
3,380420249,False,839292934860197888,False
4,380420249,False,1021822645,False
0,617704944,False,594915136,False
1,617704944,False,715251932,False
2,617704944,False,64782523,False
3,617704944,False,905815379695595522,False
4,617704944,False,999077258290581504,False
0,786252239413374976,False,764827032979140608,False
1,786252239413374976,False,714971953,False
2,786252239413374976,False,73772484,False
3,786252239413374976,False,2298647101,False
0,950061320652509184,False,834120690123018240,False
1,950061320652509184,False,718852735,False
2,950061320652509184,False,32493785,False
3,950061320652509184,False,1025160933566558209,False
4,950061320652509184,False,37025837,False
0,1091123864074153984,False,369935326,False
1,1091123864074153984,False,3261827681,False
2,1091123864074153984,False,1747038559,False
3,1091123864074153984,False,1100338736481689600,False
4,1091123864074153984,False,981297817632337920,False
0,801523266,False,949120983557799938,False
1,801523266,False,318243602,False
2,801523266,False,4834063131,False
3,801523266,False,547768363,False
4,801523266,False,44736211,False
0,986623850770259971,False,221064948,False
1,986623850770259971,False,261864009,False
2,986623850770259971,False,1235777581,False
3,986623850770259971,False,154229481,False
4,986623850770259971,False,712004239879499776,False
0,891773363634438146,False,4188236656,False
1,891773363634438146,False,1085849734487687168,False
2,891773363634438146,False,3092675885,False
3,891773363634438146,False,2223992375,False
4,891773363634438146,False,732242165267566592,False
0,239625133,False,65533887,False
1,239625133,False,2945804404,True
2,239625133,False,1516089062,False
3,239625133,False,966031684725440512,False
4,239625133,False,860032192906383362,False
0,1094146978160758784,False,1679970553,False
1,1094146978160758784,False,1031953142185902081,False
2,1094146978160758784,False,1161196086,False
3,1094146978160758784,False,798034162179538944,False
4,1094146978160758784,False,888656416617054208,False
0,1061020214350041088,False,541255832,False
1,1061020214350041088,False,2849501282,False
2,1061020214350041088,False,533562998,False
3,1061020214350041088,False,932836185994645505,False
4,1061020214350041088,False,2394559095,False
0,925072203267432448,False,954748096180899840,False
1,925072203267432448,False,782474246547058688,False
2,925072203267432448,False,17225430,False
3,925072203267432448,False,868634527614337025,False
4,925072203267432448,False,1082785342137090048,False
0,280186799,False,264256414,False
1,280186799,False,1820042310,False
2,280186799,False,878626237371097088,False
3,280186799,False,928381605005144064,False
4,280186799,False,4830674813,False
5,280186799,False,1035398390656458757,False
0,49773589,False,3408252209,False
1,49773589,False,2423086135,False
2,49773589,False,2434330249,False
3,49773589,False,2399857172,False
4,49773589,False,35696901,False
0,15852053,False,505014639,False
1,15852053,False,68581055,False
2,15852053,False,294825746,False
3,15852053,False,13127012,False
4,15852053,False,1016633823268954112,False
0,731299298273562624,False,879775313571569664,False
1,731299298273562624,False,19573784,False
2,731299298273562624,False,1019457277881827328,False
3,731299298273562624,False,30999463,False
4,731299298273562624,False,1098695381683261440,False
0,1055151124184031232,False,1076523507905937410,False
1,1055151124184031232,False,1025871390988283904,False
2,1055151124184031232,False,917134331465711616,False
3,1055151124184031232,False,958105065386000384,False
4,1055151124184031232,False,2836864752,False
0,750476336007880704,False,31544891,False
1,750476336007880704,False,366930788,False
2,750476336007880704,False,401761033,False
3,750476336007880704,False,955809216152920065,False
4,750476336007880704,False,925401571147489280,False
0,253362439,False,850411759190106112,False
1,253362439,False,813866664320266240,False
2,253362439,False,100717544,False
3,253362439,False,360925231,False
4,253362439,False,18664754,False
0,722420172124852224,False,491690296,True
1,722420172124852224,False,1070520110694064129,False
2,722420172124852224,False,812331150551040000,False
3,722420172124852224,False,751823207984951296,False
4,722420172124852224,False,982280989056565248,False
0,861759409,False,838261840064847872,False
1,861759409,False,1013997655821676544,False
2,861759409,False,818262558717181952,False
3,861759409,False,1483883426,False
4,861759409,False,817382615225421825,False
0,356604591,False,1091177658069577728,False
1,356604591,False,986081710751154176,False
2,356604591,False,17808744,False
3,356604591,False,19821744,False
4,356604591,False,779125868622860288,False
0,223579852,False,917781231298863110,False
1,223579852,False,980417828506427392,False
2,223579852,False,892160361440346113,False
3,223579852,False,990015071513403393,False
4,223579852,False,2307364483,False
0,345665531,False,413513361,False
1,345665531,False,808747645082763268,False
2,345665531,False,32767710,False
3,345665531,False,903017076192940048,False
4,345665531,False,263962759,False
0,837084094588727299,False,1017714423790817280,False
1,837084094588727299,False,1535290448,False
2,837084094588727299,False,912144019861364736,False
3,837084094588727299,False,2490389310,False
4,837084094588727299,False,1022609758292004869,False
0,702341203078070272,False,1002708915182882817,False
1,702341203078070272,False,950031702222663680,False
2,702341203078070272,False,1018335517132410880,False
3,702341203078070272,False,362692766,False
4,702341203078070272,False,984537447525691392,False
0,27628681,False,1001915434373758976,False
1,27628681,False,63996778,False
2,27628681,False,366930788,False
3,27628681,False,2966724502,False
4,27628681,False,407223771,False
0,1037761779739361280,False,1084841379090567169,False
1,1037761779739361280,False,1082378972124598273,False
2,1037761779739361280,False,936433471710314497,False
3,1037761779739361280,False,3759857293,False
4,1037761779739361280,False,181302278,False
0,546322762,False,2378850122,False
1,546322762,False,4702273335,False
2,546322762,False,1934727962,False
3,546322762,False,923587032806580224,False
4,546322762,False,193467324,False
0,242250683,False,2195988690,False
1,242250683,False,404272022,False
2,242250683,False,963856725924372481,False
3,242250683,False,766520959,False
4,242250683,False,880899911440576512,False
0,437048065,False,1033042471,False
1,437048065,False,857692699,False
2,437048065,False,3407268394,False
3,437048065,False,1092516742579044352,False
4,437048065,False,2200525803,False
0,889315219260002304,False,121268820,False
1,889315219260002304,False,879887704611315717,False
2,889315219260002304,False,992886666627969024,False
3,889315219260002304,False,2833462566,False
0,27914956,False,2532127677,False
1,27914956,False,1021335138,False
2,27914956,False,20522624,True
3,27914956,False,998994218831044609,False
4,27914956,False,2445836132,False
0,734703626099232768,False,3127473320,False
1,734703626099232768,False,609629713,False
2,734703626099232768,False,310459167,False
3,734703626099232768,False,1449593785,False
4,734703626099232768,False,371983720,False
0,1945272390,False,2286278780,False
1,1945272390,False,1095791020409708545,False
2,1945272390,False,2739988428,False
3,1945272390,False,1098880861582303232,False
4,1945272390,False,1098581170634309632,False
0,363884292,False,2216803215,False
1,363884292,False,761754113214472192,False
2,363884292,False,911147624,False
3,363884292,False,818571,False
4,363884292,False,40070724,False
0,775707979798618112,False,831248231438942209,False
0,744970539568103424,False,3254640621,False
1,744970539568103424,False,4160701036,False
2,744970539568103424,False,634901861,False
3,744970539568103424,False,2310505946,False
4,744970539568103424,False,876969995842052097,False
0,192617632,False,1017006984434978816,False
1,192617632,False,940773645105975296,False
2,192617632,False,922871736357539840,False
3,192617632,False,796724810621616134,False
4,192617632,False,348056985,False
0,3270106915,False,816476864,False
1,3270106915,False,1892694775,False
2,3270106915,False,902881510470049794,False
3,3270106915,False,259203691,True
4,3270106915,False,619598697,False
0,775444052158316544,False,2504821165,False
1,775444052158316544,False,1055207919028002819,False
2,775444052158316544,False,2939661621,False
3,775444052158316544,False,958604478705471488,False
4,775444052158316544,False,1011330477314232321,False
0,503553097,False,999312562633216001,False
1,503553097,False,182774299,False
2,503553097,False,246489988,False
3,503553097,False,1087644266795544577,False
4,503553097,False,1088366917985939459,False
0,995985432478474241,False,1000707378889703424,False
1,995985432478474241,False,1023218312392663040,False
2,995985432478474241,False,81229662,False
3,995985432478474241,False,60638807,False
4,995985432478474241,False,964525079504834560,False
0,4794913036,False,45951703,False
1,4794913036,False,996742006696267776,False
2,4794913036,False,2708634570,False
3,4794913036,False,2395873405,False
4,4794913036,False,42915576,False
0,23184733,False,485785045,False
1,23184733,False,19562322,False
2,23184733,False,3160119532,False
3,23184733,False,362805039,False
4,23184733,False,29757934,False
0,228453683,False,8493742,False
1,228453683,False,755785023719178242,False
2,228453683,False,32410535,False
3,228453683,False,92056582,False
4,228453683,False,2527483692,False
0,40948097,False,950156847146721280,False
1,40948097,False,485785045,False
2,40948097,False,3326972172,False
3,40948097,False,777003498852392960,False
4,40948097,False,611724094,False
0,3172950062,False,728618052137287681,False
1,3172950062,False,23806067,False
2,3172950062,False,23663669,False
3,3172950062,False,911342311958659072,False
4,3172950062,False,928036832654237696,False
0,812004100414050304,False,290205691,False
1,812004100414050304,False,1952510090,False
2,812004100414050304,False,4852001365,False
3,812004100414050304,False,235773907,False
4,812004100414050304,False,84352010,False
0,3434002217,False,21351840,False
1,3434002217,False,877986959796338689,False
2,3434002217,False,876575143,False
3,3434002217,False,3523211,False
4,3434002217,False,830591809881387008,False
0,1086351946104098818,False,35803565,True
1,1086351946104098818,False,322772286,True
0,364614047,False,26324070,True
1,364614047,False,329877250,True
2,364614047,False,413654521,False
3,364614047,False,105326014,False
4,364614047,False,363381519,False
0,56367354,False,1088550357486223361,False
1,56367354,False,22049571,False
2,56367354,False,3256538020,False
3,56367354,False,17472320,False
4,56367354,False,2480936977,False
0,1090276254,False,315615008,False
1,1090276254,False,61738793,False
2,1090276254,False,4371416542,False
3,1090276254,False,1063012385483603969,False
4,1090276254,False,327823484,False
0,859068475569995778,False,32985959,False
1,859068475569995778,False,740924455166353408,False
2,859068475569995778,False,761596553215746048,False
3,859068475569995778,False,19717233,False
4,859068475569995778,False,845974988259655680,False
0,821114453479608323,False,993597077845348353,False
1,821114453479608323,False,1030467959288815616,False
2,821114453479608323,False,861344331667566592,False
3,821114453479608323,False,54246911,False
4,821114453479608323,False,995350171,False
0,766075003276328961,False,953084318347227136,False
1,766075003276328961,False,937631740625084416,False
2,766075003276328961,False,2169114774,False
3,766075003276328961,False,381648405,False
4,766075003276328961,False,60809648,False
0,923683393,False,370064768,False
1,923683393,False,893464608467496960,False
2,923683393,False,357869249,False
3,923683393,False,21203850,False
4,923683393,False,1062031420720173056,False
0,430764467,False,950837423033888768,False
1,430764467,False,18337545,False
2,430764467,False,4493023995,False
3,430764467,False,2419734373,False
4,430764467,False,789569414,False
0,138145550,False,337954197,False
1,138145550,False,2468083646,False
2,138145550,False,3546572668,False
3,138145550,False,65434028,False
4,138145550,False,1270330412,False
0,27124447,False,955358192137048064,False
1,27124447,False,109228216,False
2,27124447,False,247484228,False
3,27124447,False,559544513,False
4,27124447,False,2842003294,False
0,1010483553673543680,False,400652712,False
1,1010483553673543680,False,958319035757875200,False
2,1010483553673543680,False,72681616,False
3,1010483553673543680,False,842360648860368897,False
4,1010483553673543680,False,1057346892844187648,False
0,981211627,False,65727535,False
1,981211627,False,123416469,False
2,981211627,False,524553683,False
3,981211627,False,53144269,False
4,981211627,False,1921084801,False
0,387899138,False,1100492988797669376,False
1,387899138,False,1098950222229708800,False
2,387899138,False,1100381204388433921,False
3,387899138,False,1100146352254865410,False
4,387899138,False,950490736511864833,False
0,990664145363185665,False,768802025933008896,False
1,990664145363185665,False,1330627362,False
2,990664145363185665,False,1009828361856847872,False
3,990664145363185665,False,1069194142922743808,False
4,990664145363185665,False,796279592852090880,False
0,982562016094244865,False,4708344983,False
1,982562016094244865,False,726841723805143042,False
2,982562016094244865,False,919549520698109952,False
3,982562016094244865,False,723776635,False
4,982562016094244865,False,900149239258460160,False
0,302549743,False,1635303667,False
1,302549743,False,287387363,False
2,302549743,False,3092393825,False
3,302549743,False,810830895670325248,False
4,302549743,False,26281888,False
0,118888920,False,889021898,False
1,118888920,False,4912581183,False
2,118888920,False,3484730835,False
3,118888920,False,1094215164625338369,False
4,118888920,False,821697644,False
0,774409192522285056,False,867057667,False
0,2927103282,False,1095993392708939776,False
1,2927103282,False,707382847863070720,False
2,2927103282,False,2525262385,False
3,2927103282,False,990792250924744705,False
4,2927103282,False,1086041609077182464,False
0,723200033634439173,False,3126122117,False
1,723200033634439173,False,2240182069,False
2,723200033634439173,False,25230813,True
3,723200033634439173,False,1054816333605392384,False
4,723200033634439173,False,1086812928475463680,False
0,266237495,False,132994627,False
1,266237495,False,1058251002,False
2,266237495,False,1061414337405947904,False
3,266237495,False,1005169206,False
4,266237495,False,1096574268786331649,False
0,774374272756318208,False,1038774570407419904,False
1,774374272756318208,False,851231960890527746,False
2,774374272756318208,False,2934107996,False
3,774374272756318208,False,1084405252370124801,False
4,774374272756318208,False,1084725012119068672,False
0,3119458973,False,3880094657,False
1,3119458973,False,1424791172,False
2,3119458973,False,1090359941389529089,False
3,3119458973,False,731553091363999744,False
4,3119458973,False,1092738882431606789,False
0,380190055,False,4541326277,False
1,380190055,False,560297481,False
2,380190055,False,271602843,False
3,380190055,False,617566340,False
4,380190055,False,253746824,False
0,856909793897873408,False,336585338,False
1,856909793897873408,False,831290473364934656,False
2,856909793897873408,False,187127846,False
3,856909793897873408,False,3484198212,False
4,856909793897873408,False,853381369724063745,False
0,1332350635,False,31374337,False
1,1332350635,False,3151822362,False
2,1332350635,False,372951972,False
3,1332350635,False,78797184,False
4,1332350635,False,634536028,False
0,757609986616913920,False,747285809917657090,False
1,757609986616913920,False,273089524,False
2,757609986616913920,False,2446633923,False
3,757609986616913920,False,130482604,False
4,757609986616913920,False,2768146300,False
0,758873397564538881,False,823298254435717122,False
1,758873397564538881,False,2470812752,False
2,758873397564538881,False,2797935057,False
3,758873397564538881,False,748996450051174400,False
4,758873397564538881,False,52119056,False
0,35816588,True,926891554358231040,False
1,35816588,True,708441016127197184,False
2,35816588,True,1082243134371835905,False
3,35816588,True,730513330515779585,False
4,35816588,True,954580313606426624,False
0,839718993724321792,False,796261392,False
1,839718993724321792,False,885201408492019712,False
2,839718993724321792,False,77602435,False
3,839718993724321792,False,962120673224265728,False
4,839718993724321792,False,1003637914465656834,False
0,185819528,False,354593834,False
1,185819528,False,1088584979611828227,False
2,185819528,False,1060318713482788864,False
3,185819528,False,1468332451,False
4,185819528,False,741680976,False
0,3019361441,False,1037448373656342529,False
1,3019361441,False,536359247,False
2,3019361441,False,911290716076298240,False
3,3019361441,False,3418695765,False
4,3019361441,False,1074835051253301248,False
0,1974006967,False,1067398137390747648,False
1,1974006967,False,1083938194159153152,False
2,1974006967,False,4386487049,False
3,1974006967,False,66293517,False
4,1974006967,False,588349633,False
0,1721990684,False,919141682368667648,False
1,1721990684,False,2902718020,False
2,1721990684,False,75256411,True
3,1721990684,False,990325958677880833,False
4,1721990684,False,1116317971,False
0,1020967647452819456,False,1374621912,False
1,1020967647452819456,False,236518448,False
2,1020967647452819456,False,737280438,False
0,471310637,False,92986215,True
1,471310637,False,869290147245953025,False
2,471310637,False,3078226348,False
3,471310637,False,737280438,False
4,471310637,False,4201382103,False
0,810177238645800960,False,445611759,False
1,810177238645800960,False,484796656,True
2,810177238645800960,False,1005038540,False
3,810177238645800960,False,3194903172,False
4,810177238645800960,False,273919258,False
0,251556189,False,882549068,False
1,251556189,False,973606955733471232,False
2,251556189,False,900568542,False
3,251556189,False,834462628432994304,False
4,251556189,False,868043229354176512,False
0,913203265466257408,False,1927654171,False
1,913203265466257408,False,330508107,False
2,913203265466257408,False,2881643511,False
3,913203265466257408,False,182116462,False
4,913203265466257408,False,455135739,False
0,1000855189803425794,False,1034910647040000000,False
1,1000855189803425794,False,1085155320157097985,False
2,1000855189803425794,False,541331813,False
3,1000855189803425794,False,982522277974519808,False
4,1000855189803425794,False,583811644,False
0,1068293916540235777,False,1338781688,False
1,1068293916540235777,False,881250646380433410,False
2,1068293916540235777,False,1015018650,False
3,1068293916540235777,False,912754920,False
4,1068293916540235777,False,1051200709805441025,False
0,841952058022469633,False,1088834076247760896,False
1,841952058022469633,False,897110292,False
0,733279132289802242,False,773798108,False
1,733279132289802242,False,2426128430,False
2,733279132289802242,False,90764655,False
3,733279132289802242,False,1109051070,False
4,733279132289802242,False,1013186421413343232,False
0,1041647638758645761,False,892369658220859392,False
1,1041647638758645761,False,1387705460,False
2,1041647638758645761,False,889402211922571264,False
3,1041647638758645761,False,1091741490,False
4,1041647638758645761,False,375074157,False
0,2836847346,False,1087649964631695361,False
1,2836847346,False,1097186004631515136,False
2,2836847346,False,1022037244683735040,False
3,2836847346,False,982001712549548033,False
4,2836847346,False,958608086,False
0,19881112,False,3097390120,False
1,19881112,False,1320037645,False
2,19881112,False,2928071970,False
3,19881112,False,848058783532171264,False
4,19881112,False,314201526,False
0,1021229501198602247,False,2535643532,False
1,1021229501198602247,False,3974372472,False
2,1021229501198602247,False,928881334298337280,False
3,1021229501198602247,False,1100214822162087936,False
4,1021229501198602247,False,3248484199,False
0,824330840373075968,False,1067405579340136451,False
1,824330840373075968,False,1428245454,False
2,824330840373075968,False,1130042420,False
3,824330840373075968,False,2383871725,False
4,824330840373075968,False,833105332469641216,False
0,981867829,False,15341329,False
1,981867829,False,310415254,False
2,981867829,False,15238700,False
3,981867829,False,821920873313632256,False
4,981867829,False,1080539815194607616,False
0,28371616,False,6318732,False
1,28371616,False,402729782,False
2,28371616,False,3306334681,False
3,28371616,False,22621614,False
4,28371616,False,456113064,False
0,710926969899196417,False,3298590836,False
1,710926969899196417,False,1131312378,False
2,710926969899196417,False,52041124,False
3,710926969899196417,False,2879979367,False
4,710926969899196417,False,28398710,False
0,902582070538620929,False,2821537186,False
1,902582070538620929,False,2513704818,False
2,902582070538620929,False,4794106633,False
3,902582070538620929,False,2519248634,False
4,902582070538620929,False,2987188431,False
0,1002326004327645184,False,1080929988772356096,False
1,1002326004327645184,False,1044748419716272128,False
2,1002326004327645184,False,4903266333,False
